date,sku_id,units_sold,revenue,unit_price,promo_flag
2025-04-26,NB-DÉC-093,12,61074.24,5089.52,0.0
2025-02-21,NB-SMA-123,9,163783.17,18198.13,0.0
2024-07-26,NB-FUR-008,15,161842.95,10789.53,0.0
2024-11-21,NB-DÉC-085,15,16567.65,1104.51,0.0
2024-04-23,NB-KIT-196,0,0.0,6852.66,0.0
2024-09-06,NB-KIT-199,1,3064.09,3064.09,0.0
2025-05-17,NB-FUR-042,12,184978.44,15414.87,0.0
2025-02-07,NB-KIT-176,0,0.0,2470.85,0.0
2025-04-03,NB-DÉC-060,10,65337.5,6533.75,0.0
2024-06-07,NB-FUR-029,17,410406.01,24141.53,0.0
2024-01-20,NB-FUR-026,47,387158.27,8237.41,0.0
2025-07-19,NB-SMA-115,18,278523.36,15473.52,0.0
2025-09-05,NB-DÉC-077,11,59626.93,5420.63,0.0
2025-09-22,NB-FUR-019,40,322794.0,8069.85,0.0
2024-06-16,NB-KIT-199,1,3064.09,3064.09,0.0
2026-03-30,NB-SMA-134,3,25300.23,8433.41,0.0
2024-06-20,NB-FUR-032,9,280703.7,31189.3,0.0
2024-08-22,NB-SMA-105,10,112435.8,11243.58,0.0
2025-08-14,NB-DÉC-053,11,83340.29,7576.39,0.0
2026-02-26,NB-SMA-128,10,188127.2,18812.72,0.0
2025-04-02,NB-FUR-017,18,259389.18,14410.51,0.0
2025-05-02,NB-DÉC-074,8,53278.96,6659.87,0.0
2024-11-20,NB-SMA-111,27,231974.55,8591.65,0.0
2024-12-31,NB-FUR-013,67,1439857.47,21490.41,1.0
2024-09-24,NB-FUR-003,25,131426.0,5257.04,0.0
2024-09-04,NB-FUR-049,21,676331.88,32206.28,0.0
2025-11-16,NB-DÉC-063,8,8882.48,1110.31,0.0
2024-09-09,NB-SMA-109,5,91250.65,18250.13,0.0
2026-02-12,NB-DÉC-074,5,33299.35,6659.87,0.0
2024-08-02,NB-DÉC-087,4,14544.4,3636.1,0.0
2025-10-31,NB-DÉC-056,9,8861.85,984.65,0.0
2024-05-06,NB-SMA-124,6,94296.18,15716.03,0.0
2025-11-23,NB-DÉC-072,11,70459.95,6405.45,0.0
2025-08-29,NB-DÉC-071,7,11733.61,1676.23,0.0
2024-03-12,NB-DÉC-056,2,1969.3,984.65,0.0
2024-07-14,NB-KIT-190,1,4117.14,4117.14,0.0
2025-09-17,NB-DÉC-082,9,55110.06,6123.34,0.0
2024-02-04,NB-SMA-112,6,88101.24,14683.54,0.0
2024-11-16,NB-DÉC-076,26,199965.22,7690.97,0.0
2026-01-01,NB-DÉC-090,14,67888.8,4849.2,0.0
2024-11-12,NB-FUR-026,58,477769.78,8237.41,0.0
2025-10-11,NB-SMA-144,2,15142.68,7571.34,0.0
2025-02-20,NB-SMA-139,5,86325.45,17265.09,0.0
2025-04-30,NB-KIT-161,1,4454.07,4454.07,0.0
2025-03-26,NB-SMA-107,12,70833.96,5902.83,0.0
2025-01-12,NB-DÉC-060,6,39202.5,6533.75,0.0
2024-09-21,NB-SMA-145,3,51733.17,17244.39,0.0
2024-09-29,NB-KIT-151,3,11763.54,3921.18,1.0
2024-10-12,NB-FUR-033,32,284523.2,8891.35,0.0
2025-04-09,NB-DÉC-091,15,43129.2,2875.28,0.0
2025-01-19,NB-SMA-138,1,5357.33,5357.33,0.0
2024-08-03,NB-KIT-187,0,0.0,8357.0,0.0
2024-07-27,NB-KIT-175,1,4194.16,4194.16,0.0
2024-02-13,NB-SMA-148,1,16836.43,16836.43,0.0
2024-05-12,NB-SMA-101,4,23071.6,5767.9,0.0
2025-06-27,NB-FUR-030,28,340376.68,12156.31,0.0
2024-03-19,NB-KIT-170,4,36288.88,9072.22,0.0
2025-05-19,NB-KIT-151,1,5112.96,5112.96,0.0
2025-03-18,NB-SMA-115,5,77367.6,15473.52,0.0
2026-03-17,NB-FUR-031,3,33406.08,11135.36,0.0
2024-01-23,NB-DÉC-097,15,37548.3,2503.22,0.0
2024-04-14,NB-SMA-145,7,102923.59,14703.37,1.0
2024-02-18,NB-DÉC-092,16,66061.6,4128.85,0.0
2026-02-14,NB-DÉC-064,16,102461.12,6403.82,0.0
2024-05-02,NB-DÉC-051,8,14758.64,1844.83,0.0
2024-08-21,NB-SMA-146,2,18762.38,9381.19,0.0
2024-12-09,NB-SMA-147,2,6965.62,3482.81,0.0
2024-03-07,NB-SMA-113,12,137583.0,11465.25,0.0
2025-12-23,NB-SMA-129,4,52935.48,13233.87,0.0
2025-01-19,NB-KIT-170,4,36288.88,9072.22,0.0
2024-02-22,NB-SMA-113,6,68791.5,11465.25,0.0
2024-04-14,NB-FUR-023,58,1043201.92,17986.24,1.0
2025-01-27,NB-KIT-158,6,21960.12,3660.02,1.0
2024-03-26,NB-KIT-168,1,6285.08,6285.08,0.0
2026-01-08,NB-DÉC-082,14,85726.76,6123.34,0.0
2025-05-11,NB-KIT-193,1,1428.34,1428.34,0.0
2024-01-15,NB-KIT-163,2,14853.14,7426.57,0.0
2025-08-23,NB-KIT-186,3,21043.02,7014.34,0.0
2026-03-29,NB-KIT-182,0,0.0,5851.49,0.0
2024-05-08,NB-SMA-107,12,70833.96,5902.83,0.0
2024-05-03,NB-KIT-168,2,12570.16,6285.08,0.0
2024-06-05,NB-KIT-161,0,0.0,4454.07,0.0
2024-09-07,NB-DÉC-079,7,18788.28,2684.04,0.0
2025-09-28,NB-FUR-021,25,768026.75,30721.07,0.0
2024-08-11,NB-KIT-157,2,3529.66,1764.83,0.0
2025-01-02,NB-FUR-036,9,290248.47,32249.83,0.0
2026-02-28,NB-FUR-029,17,410406.01,24141.53,0.0
2024-04-23,NB-KIT-152,2,18232.28,9116.14,0.0
2026-02-08,NB-FUR-003,39,205024.56,5257.04,0.0
2025-09-19,NB-FUR-040,4,42748.88,10687.22,0.0
2026-02-18,NB-KIT-154,3,21393.39,7131.13,0.0
2026-02-15,NB-SMA-136,3,35525.34,11841.78,0.0
2026-01-16,NB-FUR-047,18,691563.96,38420.22,0.0
2024-03-06,NB-SMA-118,6,60273.96,10045.66,0.0
2025-03-16,NB-FUR-028,67,2089531.68,31187.04,0.0
2025-07-12,NB-FUR-035,11,286070.84,26006.44,0.0
2024-05-19,NB-FUR-022,41,1119014.23,27293.03,0.0
2025-12-06,NB-SMA-102,17,173694.1,10217.3,0.0
2025-01-22,NB-FUR-034,7,217421.33,31060.19,0.0
2024-12-06,NB-KIT-198,0,0.0,4879.01,0.0
2025-07-20,NB-FUR-008,29,312896.37,10789.53,0.0
2024-10-12,NB-FUR-018,37,428750.82,11587.86,0.0
2025-04-25,NB-KIT-164,3,18764.64,6254.88,1.0
2024-06-18,NB-DÉC-097,15,37548.3,2503.22,0.0
2026-02-01,NB-DÉC-097,17,42554.74,2503.22,0.0
2025-10-26,NB-KIT-196,1,5565.14,5565.14,1.0
2024-09-11,NB-FUR-044,12,133176.96,11098.08,0.0
2024-06-04,NB-FUR-037,12,69287.64,5773.97,0.0
2024-01-05,NB-KIT-183,0,0.0,4025.33,0.0
2024-06-20,NB-FUR-006,33,823016.04,24939.88,0.0
2024-08-13,NB-FUR-007,43,334376.17,7776.19,0.0
2024-10-13,NB-DÉC-073,22,166426.92,7564.86,0.0
2025-10-02,NB-SMA-112,6,88101.24,14683.54,0.0
2025-07-26,NB-KIT-162,1,6627.62,6627.62,0.0
2024-09-23,NB-KIT-189,0,0.0,4286.84,0.0
2024-08-01,NB-FUR-014,21,525449.61,25021.41,0.0
2024-07-16,NB-DÉC-056,6,5907.9,984.65,0.0
2024-10-23,NB-FUR-023,78,1503159.84,19271.28,1.0
2025-08-08,NB-KIT-177,0,0.0,2007.57,0.0
2024-06-24,NB-FUR-049,13,418681.64,32206.28,0.0
2024-08-09,NB-FUR-043,10,75069.5,7506.95,0.0
2025-11-06,NB-KIT-152,6,54696.84,9116.14,0.0
2026-03-09,NB-KIT-180,1,4676.47,4676.47,0.0
2024-08-03,NB-FUR-042,11,169563.57,15414.87,0.0
2024-10-05,NB-DÉC-097,32,80103.04,2503.22,0.0
2025-12-26,NB-DÉC-067,11,16782.26,1525.66,0.0
2026-01-16,NB-SMA-141,2,21003.38,10501.69,0.0
2025-05-13,NB-FUR-042,14,215808.18,15414.87,0.0
2025-01-29,NB-DÉC-096,8,47156.4,5894.55,0.0
2026-03-22,NB-SMA-104,8,103593.12,12949.14,0.0
2025-08-24,NB-SMA-118,11,110502.26,10045.66,0.0
2025-03-20,NB-DÉC-085,13,14358.63,1104.51,0.0
2026-03-19,NB-DÉC-080,8,56508.32,7063.54,0.0
2024-03-17,NB-SMA-149,2,17250.9,8625.45,0.0
2025-01-01,NB-KIT-200,2,10304.04,5152.02,1.0
2024-06-04,NB-SMA-131,1,16269.83,16269.83,0.0
2025-07-08,NB-KIT-154,6,37034.1,6172.35,1.0
2025-06-11,NB-DÉC-092,15,61932.75,4128.85,0.0
2026-02-21,NB-FUR-010,40,990865.2,24771.63,0.0
2025-02-16,NB-DÉC-067,17,25936.22,1525.66,0.0
2024-12-15,NB-KIT-164,7,50499.82,7214.26,0.0
2025-09-30,NB-FUR-011,38,1542546.16,40593.32,0.0
2025-07-16,NB-KIT-170,1,9072.22,9072.22,0.0
2025-07-10,NB-FUR-015,40,625724.0,15643.1,0.0
2024-02-27,NB-DÉC-077,10,54206.3,5420.63,0.0
2025-05-06,NB-SMA-149,0,0.0,8625.45,0.0
2024-08-03,NB-FUR-013,36,1002824.64,27856.24,0.0
2025-01-29,NB-SMA-132,0,0.0,17326.31,0.0
2025-09-30,NB-SMA-140,0,0.0,4550.15,0.0
2026-02-05,NB-SMA-147,1,3482.81,3482.81,0.0
2024-02-19,NB-FUR-038,10,221889.4,22188.94,0.0
2025-08-28,NB-SMA-107,9,53125.47,5902.83,0.0
2025-07-24,NB-SMA-116,15,71720.1,4781.34,0.0
2024-07-06,NB-SMA-140,1,4550.15,4550.15,0.0
2024-12-30,NB-SMA-132,1,17326.31,17326.31,0.0
2024-09-17,NB-SMA-109,10,182501.3,18250.13,0.0
2024-08-01,NB-DÉC-099,21,119263.2,5679.2,0.0
2024-04-16,NB-FUR-037,13,75061.61,5773.97,0.0
2024-01-02,NB-DÉC-070,23,101711.75,4422.25,1.0
2025-05-23,NB-FUR-004,43,508831.04,11833.28,0.0
2025-11-08,NB-SMA-115,22,340417.44,15473.52,0.0
2025-10-24,NB-FUR-018,33,382399.38,11587.86,0.0
2025-02-01,NB-FUR-028,44,1372229.76,31187.04,0.0
2024-10-29,NB-DÉC-065,11,20194.68,1835.88,0.0
2024-10-11,NB-KIT-162,2,11189.0,5594.5,1.0
2024-02-11,NB-SMA-108,27,220510.35,8167.05,1.0
2024-10-20,NB-DÉC-087,20,60515.4,3025.77,1.0
2026-02-09,NB-SMA-129,12,158806.44,13233.87,0.0
2024-09-30,NB-DÉC-090,15,72738.0,4849.2,0.0
2024-09-27,NB-DÉC-082,9,55110.06,6123.34,0.0
2025-11-22,NB-DÉC-053,51,297846.12,5840.12,
2026-03-21,NB-DÉC-069,25,102228.25,4089.13,0.0
2024-07-12,NB-FUR-016,25,864124.25,34564.97,0.0
2024-02-02,NB-SMA-111,9,77324.85,8591.65,0.0
2024-11-27,NB-DÉC-088,13,39009.36,3000.72,0.0
2025-10-21,NB-SMA-116,42,170574.6,4061.3,1.0
2024-10-20,NB-DÉC-083,37,120883.07,3267.11,1.0
2024-12-05,NB-SMA-138,2,10714.66,5357.33,0.0
2024-11-16,NB-FUR-046,16,136386.88,8524.18,0.0
2024-02-05,NB-FUR-016,25,864124.25,34564.97,0.0
2026-03-09,NB-DÉC-088,3,9002.16,3000.72,0.0
2024-03-14,NB-SMA-119,5,66773.4,13354.68,0.0
2024-10-29,NB-KIT-166,1,4879.19,4879.19,0.0
2025-10-02,NB-DÉC-058,12,28346.88,2362.24,0.0
2025-12-24,NB-DÉC-052,13,14396.07,1107.39,1.0
2025-01-19,NB-SMA-113,14,160513.5,11465.25,0.0
2026-01-11,NB-DÉC-096,8,47156.4,5894.55,0.0
2025-06-29,NB-FUR-036,15,483747.45,32249.83,0.0
2025-07-22,NB-SMA-104,5,64745.7,12949.14,0.0
2025-04-29,NB-SMA-116,10,47813.4,4781.34,0.0
2024-02-11,NB-SMA-119,30,313176.9,10439.23,1.0
2026-02-27,NB-DÉC-062,17,39804.65,2341.45,0.0
2024-01-22,NB-DÉC-068,15,73458.75,4897.25,0.0
2024-11-12,NB-KIT-178,0,0.0,2746.31,0.0
2026-01-31,NB-DÉC-089,5,8821.7,1764.34,0.0
2024-03-12,NB-DÉC-080,11,77698.94,7063.54,0.0
2025-05-13,NB-DÉC-067,7,10679.62,1525.66,0.0
2025-06-16,NB-KIT-199,0,0.0,3064.09,0.0
2024-05-08,NB-FUR-025,21,556909.08,26519.48,0.0
2024-11-15,NB-SMA-104,9,116542.26,12949.14,0.0
2025-08-22,NB-FUR-025,22,583428.56,26519.48,0.0
2024-09-01,NB-FUR-002,24,721268.4,30052.85,0.0
2025-12-14,NB-SMA-146,2,18762.38,9381.19,0.0
2025-01-25,NB-SMA-122,13,79014.26,6078.02,0.0
2025-08-19,NB-SMA-117,8,61607.28,7700.91,0.0
2026-01-02,NB-DÉC-070,6,33058.86,5509.81,0.0
2024-09-09,NB-FUR-026,35,288309.35,8237.41,0.0
2024-11-15,NB-DÉC-066,14,94012.24,6715.16,0.0
2025-11-22,NB-KIT-187,1,6536.73,6536.73,1.0
2024-11-03,NB-SMA-150,1,9202.12,9202.12,0.0
2024-11-03,NB-DÉC-071,19,31848.37,1676.23,0.0
2025-11-05,NB-DÉC-069,17,69515.21,4089.13,0.0
2024-12-02,NB-SMA-132,1,17326.31,17326.31,0.0
2025-08-28,NB-DÉC-066,4,26860.64,6715.16,0.0
2025-10-03,NB-SMA-125,11,236019.41,21456.31,0.0
2024-08-08,NB-KIT-158,8,31284.16,3910.52,1.0
2025-01-06,NB-DÉC-081,14,36500.52,2607.18,0.0
2025-04-09,NB-FUR-014,23,575492.43,25021.41,0.0
2025-10-14,NB-DÉC-083,16,60900.32,3806.27,0.0
2026-01-14,NB-FUR-012,26,561662.66,21602.41,0.0
2025-05-28,NB-SMA-105,7,78705.06,11243.58,0.0
2024-04-13,NB-FUR-034,9,279541.71,31060.19,0.0
2024-01-11,NB-DÉC-076,18,138437.46,7690.97,0.0
2025-05-04,NB-KIT-182,0,0.0,5851.49,0.0
2024-04-16,NB-SMA-131,1,16269.83,16269.83,0.0
2025-07-29,NB-DÉC-086,4,11437.44,2859.36,0.0
2025-01-15,NB-FUR-042,15,231223.05,15414.87,0.0
2026-03-22,NB-FUR-039,11,70866.29,6442.39,0.0
2025-01-17,NB-DÉC-088,4,12002.88,3000.72,0.0
2025-10-22,NB-FUR-039,24,124550.4,5189.6,1.0
2024-05-10,NB-FUR-005,28,732118.24,26147.08,0.0
2024-04-10,NB-DÉC-092,22,90834.7,4128.85,0.0
2025-06-27,NB-KIT-177,0,0.0,2007.57,0.0
2024-01-22,NB-DÉC-064,13,83249.66,6403.82,0.0
2025-05-18,NB-FUR-034,10,310601.9,31060.19,0.0
2025-07-30,NB-FUR-041,17,559808.64,32929.92,0.0
2024-02-25,NB-DÉC-080,17,120080.18,7063.54,0.0
2024-03-28,NB-KIT-179,0,0.0,4015.05,0.0
2025-10-09,NB-FUR-042,26,400786.62,15414.87,0.0
2025-11-21,NB-SMA-111,21,180424.65,8591.65,0.0
2026-03-02,NB-DÉC-095,11,62127.89,5647.99,0.0
2024-07-09,NB-DÉC-064,11,70442.02,6403.82,0.0
2025-02-20,NB-FUR-004,49,579830.72,11833.28,0.0
2024-07-20,NB-FUR-042,14,215808.18,15414.87,0.0
2025-07-02,NB-FUR-039,2,12884.78,6442.39,0.0
2024-09-12,NB-KIT-173,0,0.0,4104.83,0.0
2024-04-15,NB-KIT-174,1,6534.9,6534.9,0.0
2024-06-06,NB-KIT-165,2,8376.94,4188.47,0.0
2025-11-04,NB-SMA-112,6,88101.24,14683.54,0.0
2024-01-21,NB-SMA-149,1,8625.45,8625.45,0.0
2025-07-03,NB-FUR-017,19,273799.69,14410.51,0.0
2025-05-09,NB-DÉC-080,11,77698.94,7063.54,0.0
2025-10-10,NB-DÉC-056,11,10831.15,984.65,0.0
2024-10-15,NB-DÉC-099,24,136300.8,5679.2,0.0
2025-07-17,NB-DÉC-098,12,52731.6,4394.3,0.0
2024-10-14,NB-FUR-003,48,252337.92,5257.04,0.0
2024-05-12,NB-FUR-012,45,972108.45,21602.41,0.0
2024-10-02,NB-FUR-022,44,1200893.32,27293.03,0.0
2025-11-09,NB-SMA-104,15,194237.1,12949.14,0.0
2026-01-16,NB-DÉC-062,6,14048.7,2341.45,0.0
2025-10-21,NB-KIT-160,11,77481.03,7043.73,1.0
2024-11-14,NB-DÉC-061,31,207774.09,6702.39,1.0
2026-01-07,NB-SMA-117,14,107812.74,7700.91,0.0
2024-04-16,NB-SMA-105,7,78705.06,11243.58,0.0
2026-03-19,NB-KIT-198,1,4879.01,4879.01,0.0
2025-04-16,NB-SMA-133,1,19573.33,19573.33,0.0
2025-11-16,NB-SMA-140,4,18200.6,4550.15,0.0
2025-02-12,NB-DÉC-054,10,56787.4,5678.74,0.0
2025-04-25,NB-DÉC-068,26,97953.18,3767.43,1.0
2026-01-21,NB-FUR-013,24,668549.76,27856.24,0.0
2025-01-18,NB-SMA-131,2,32539.66,16269.83,0.0
2025-02-01,NB-SMA-127,16,92711.2,5794.45,0.0
2025-07-28,NB-SMA-137,5,61349.65,12269.93,1.0
2024-10-08,NB-SMA-117,24,184821.84,7700.91,0.0
2025-01-09,NB-KIT-180,0,0.0,4676.47,0.0
2024-09-05,NB-SMA-134,4,33733.64,8433.41,0.0
2025-01-17,NB-SMA-124,3,47148.09,15716.03,0.0
2025-05-02,NB-SMA-131,0,0.0,16269.83,0.0
2025-02-26,NB-DÉC-056,2,1969.3,984.65,0.0
2025-07-11,NB-FUR-047,14,537883.08,38420.22,0.0
2024-12-09,NB-KIT-188,0,0.0,1109.59,0.0
2025-12-20,NB-SMA-119,21,228217.5,10867.5,1.0
2025-03-29,NB-SMA-129,10,132338.7,13233.87,0.0
2024-01-23,NB-DÉC-066,3,20145.48,6715.16,0.0
2025-08-30,NB-KIT-165,2,8376.94,4188.47,0.0
2025-05-23,NB-SMA-130,20,320686.2,16034.31,0.0
2024-01-10,NB-DÉC-092,12,49546.2,4128.85,0.0
2026-03-04,NB-SMA-119,5,66773.4,13354.68,0.0
2025-09-30,NB-FUR-023,24,537744.24,22406.01,0.0
2024-10-24,NB-DÉC-077,15,81309.45,5420.63,0.0
2025-08-22,NB-KIT-198,0,0.0,4879.01,0.0
2024-02-09,NB-DÉC-079,30,69470.4,2315.68,1.0
2024-09-14,NB-FUR-035,10,260064.4,26006.44,0.0
2025-11-27,NB-KIT-160,4,31758.8,7939.7,0.0
2024-03-03,NB-FUR-025,25,662987.0,26519.48,0.0
2026-02-19,NB-SMA-116,11,52594.74,4781.34,0.0
2025-11-27,NB-DÉC-076,18,138437.46,7690.97,0.0
2026-03-27,NB-SMA-108,4,41778.04,10444.51,0.0
2026-03-06,NB-FUR-036,14,451497.62,32249.83,0.0
2024-12-12,NB-SMA-117,8,61607.28,7700.91,0.0
2024-08-03,NB-FUR-040,9,96184.98,10687.22,0.0
2024-07-18,NB-SMA-108,18,158504.04,8805.78,1.0
2025-08-03,NB-DÉC-062,16,37463.2,2341.45,0.0
2025-03-06,NB-SMA-140,0,0.0,4550.15,0.0
2025-10-12,NB-FUR-026,77,634280.57,8237.41,0.0
2025-04-22,NB-KIT-179,1,4015.05,4015.05,0.0
2024-09-21,NB-KIT-163,3,22279.71,7426.57,0.0
2026-01-20,NB-DÉC-075,17,97170.98,5715.94,0.0
2025-08-22,NB-DÉC-054,8,45429.92,5678.74,0.0
2025-08-13,NB-DÉC-077,11,59626.93,5420.63,0.0
2025-02-24,NB-KIT-169,0,0.0,7652.95,0.0
2026-02-06,NB-DÉC-063,4,4441.24,1110.31,0.0
2024-01-19,NB-FUR-037,12,69287.64,5773.97,0.0
2024-08-13,NB-FUR-032,17,530218.1,31189.3,0.0
2024-03-19,NB-DÉC-054,15,85181.1,5678.74,0.0
2024-07-03,NB-FUR-043,9,67562.55,7506.95,0.0
2024-07-25,NB-FUR-019,36,290514.6,8069.85,0.0
2024-10-27,NB-SMA-110,44,797850.68,18132.97,1.0
2025-09-26,NB-SMA-113,10,114652.5,11465.25,0.0
2025-10-10,NB-FUR-033,28,248957.8,8891.35,0.0
2025-02-09,NB-FUR-009,49,334526.43,6827.07,0.0
2025-10-20,NB-FUR-002,73,1820142.58,24933.46,1.0
2024-01-26,NB-DÉC-076,29,193444.21,6670.49,1.0
2024-08-20,NB-KIT-177,1,2007.57,2007.57,0.0
2024-05-23,NB-DÉC-062,9,21073.05,2341.45,0.0
2025-11-12,NB-FUR-020,38,1039352.06,27351.37,0.0
2025-04-17,NB-FUR-034,5,155300.95,31060.19,0.0
2025-02-26,NB-DÉC-080,13,91826.02,7063.54,0.0
2025-08-25,NB-FUR-016,22,760429.34,34564.97,0.0
2024-06-14,NB-FUR-005,22,575235.76,26147.08,0.0
2024-11-18,NB-FUR-005,23,601382.84,26147.08,0.0
2024-12-31,NB-FUR-034,12,334186.32,27848.86,1.0
2024-04-11,NB-DÉC-074,5,33299.35,6659.87,0.0
2025-06-23,NB-SMA-147,2,6965.62,3482.81,0.0
2025-07-06,NB-DÉC-067,17,25936.22,1525.66,0.0
2025-11-29,NB-SMA-137,8,105172.16,13146.52,1.0
2024-06-06,NB-FUR-029,20,482830.6,24141.53,0.0
2025-08-12,NB-KIT-196,1,6852.66,6852.66,0.0
2024-06-15,NB-KIT-181,1,2833.99,2833.99,
2024-12-08,NB-DÉC-068,16,78356.0,4897.25,0.0
2024-12-01,NB-SMA-112,4,58734.16,14683.54,0.0
2024-06-12,NB-KIT-152,0,0.0,9116.14,0.0
2025-12-14,NB-DÉC-062,18,42146.1,2341.45,0.0
2024-07-31,NB-FUR-048,9,100493.55,11165.95,0.0
2024-05-18,NB-SMA-143,3,14863.8,4954.6,0.0
2024-07-01,NB-FUR-024,39,509582.97,13066.23,0.0
2025-11-02,NB-DÉC-068,28,137123.0,4897.25,0.0
2025-08-02,NB-DÉC-094,5,9487.5,1897.5,0.0
2025-10-23,NB-DÉC-062,44,82316.08,1870.82,1.0
2025-11-03,NB-DÉC-081,23,59965.14,2607.18,0.0
2024-10-27,NB-DÉC-060,46,246072.86,5349.41,1.0
2026-01-22,NB-DÉC-080,9,63571.86,7063.54,0.0
2024-03-15,NB-DÉC-077,6,32523.78,5420.63,0.0
2025-02-23,NB-FUR-013,95,2174437.9,22888.82,1.0
2024-07-22,NB-FUR-004,51,603497.28,11833.28,0.0
2025-04-06,NB-DÉC-088,11,33007.92,3000.72,0.0
2024-08-12,NB-FUR-046,12,102290.16,8524.18,0.0
2026-03-12,NB-KIT-161,2,6704.9,3352.45,1.0
2025-06-20,NB-DÉC-090,11,53341.2,4849.2,0.0
2024-06-14,NB-DÉC-073,10,75648.6,7564.86,0.0
2024-02-29,NB-DÉC-095,10,56479.9,5647.99,0.0
2024-10-21,NB-KIT-176,3,6018.48,2006.16,1.0
2024-10-29,NB-SMA-140,2,9100.3,4550.15,0.0
2025-01-11,NB-SMA-117,15,115513.65,7700.91,0.0
2024-01-17,NB-FUR-013,38,1058537.12,27856.24,0.0
2025-01-02,NB-DÉC-086,6,17156.16,2859.36,0.0
2024-04-19,NB-DÉC-093,6,30537.12,5089.52,0.0
2024-09-18,NB-SMA-138,1,5357.33,5357.33,0.0
2025-07-26,NB-SMA-135,1,14952.04,14952.04,0.0
2025-09-13,NB-DÉC-092,25,103221.25,4128.85,0.0
2025-08-07,NB-DÉC-054,7,39751.18,5678.74,0.0
2025-06-26,NB-SMA-144,0,0.0,7571.34,0.0
2025-09-07,NB-SMA-108,12,125334.12,10444.51,0.0
2025-12-27,NB-DÉC-090,29,140626.8,4849.2,0.0
2025-02-19,NB-DÉC-084,5,10237.85,2047.57,0.0
2025-10-06,NB-SMA-110,15,321837.75,21455.85,0.0
2025-04-13,NB-DÉC-098,21,92280.3,4394.3,0.0
2024-12-08,NB-SMA-102,16,163476.8,10217.3,0.0
2025-06-11,NB-DÉC-060,14,91472.5,6533.75,0.0
2025-08-22,NB-DÉC-090,20,96984.0,4849.2,0.0
2024-11-20,NB-KIT-175,0,0.0,4194.16,0.0
2025-03-04,NB-KIT-196,0,0.0,6852.66,0.0
2025-01-13,NB-KIT-180,0,0.0,4676.47,0.0
2024-05-26,NB-FUR-002,25,751321.25,30052.85,0.0
2024-09-13,NB-DÉC-062,11,25755.95,2341.45,0.0
2024-03-14,NB-FUR-014,15,375321.15,25021.41,0.0
2024-08-10,NB-SMA-132,3,51978.93,17326.31,0.0
2024-06-27,NB-KIT-160,3,19029.27,6343.09,1.0
2025-02-05,NB-FUR-030,21,255282.51,12156.31,0.0
2025-11-08,NB-KIT-169,3,22958.85,7652.95,0.0
2025-07-16,NB-FUR-039,7,45096.73,6442.39,0.0
2025-12-11,NB-DÉC-097,19,47561.18,2503.22,0.0
2024-08-23,NB-FUR-017,22,317031.22,14410.51,0.0
2024-08-01,NB-SMA-133,0,0.0,19573.33,0.0
2024-08-28,NB-DÉC-094,4,7590.0,1897.5,0.0
2025-09-27,NB-DÉC-091,41,89372.62,2179.82,1.0
2025-11-30,NB-KIT-189,1,4286.84,4286.84,0.0
2025-02-11,NB-DÉC-054,15,85181.1,5678.74,0.0
2025-06-07,NB-SMA-105,16,179897.28,11243.58,0.0
2026-02-28,NB-SMA-113,12,137583.0,11465.25,0.0
2025-04-20,NB-FUR-034,9,279541.71,31060.19,0.0
2024-06-18,NB-KIT-164,8,57714.08,7214.26,0.0
2025-07-02,NB-KIT-158,3,14303.91,4767.97,0.0
2024-12-11,NB-KIT-188,0,0.0,1109.59,0.0
2024-12-10,NB-FUR-020,46,1258163.02,27351.37,0.0
2025-04-22,NB-KIT-157,4,7059.32,1764.83,0.0
2024-04-18,NB-DÉC-066,21,120545.25,5740.25,1.0
2026-01-23,NB-FUR-005,23,601382.84,26147.08,0.0
2025-12-04,NB-DÉC-070,7,38568.67,5509.81,0.0
2025-10-04,NB-SMA-149,0,0.0,8625.45,0.0
2024-06-21,NB-KIT-157,4,7059.32,1764.83,0.0
2025-11-05,NB-SMA-150,1,9202.12,9202.12,0.0
2024-01-27,NB-KIT-198,1,4879.01,4879.01,0.0
2024-03-22,NB-SMA-118,7,70319.62,10045.66,0.0
2024-02-05,NB-FUR-020,40,1094054.8,27351.37,0.0
2025-07-07,NB-FUR-020,35,957297.95,27351.37,0.0
2025-01-29,NB-SMA-122,11,66858.22,6078.02,0.0
2024-09-12,NB-DÉC-061,7,61798.45,8828.35,0.0
2026-01-05,NB-DÉC-051,9,16603.47,1844.83,0.0
2024-04-19,NB-SMA-122,9,54702.18,6078.02,0.0
2025-10-21,NB-DÉC-074,23,129028.39,5609.93,1.0
2025-07-15,NB-FUR-016,23,794994.31,34564.97,0.0
2026-01-26,NB-DÉC-092,23,71610.04,3113.48,1.0
2025-09-29,NB-FUR-027,61,2028410.43,33252.63,1.0
2026-01-19,NB-DÉC-081,5,13035.9,2607.18,0.0
2025-06-22,NB-SMA-145,1,17244.39,17244.39,0.0
2024-12-02,NB-SMA-148,1,16836.43,16836.43,0.0
2024-10-01,NB-DÉC-070,17,93666.77,5509.81,0.0
2024-01-09,NB-SMA-144,1,7571.34,7571.34,0.0
2025-01-02,NB-FUR-002,17,510898.45,30052.85,0.0
2025-01-02,NB-KIT-195,0,0.0,3703.59,0.0
2025-11-11,NB-DÉC-078,17,47076.91,2769.23,0.0
2025-11-15,NB-DÉC-089,15,26465.1,1764.34,0.0
