sku_id,category,subcategory,forecast_week,week_horizon,predicted_units,lower_ci_80,upper_ci_80,baseline_units,unit_cost,list_price
NB-SMA-137,Small Appliances,Electric Kettles,2026-04-06,1,4.9,1.8,8.5,26.0,8952.07,15159.33
NB-SMA-137,Small Appliances,Electric Kettles,2026-04-13,2,3.2,2.2,4.5,20.0,8952.07,15159.33
NB-SMA-137,Small Appliances,Electric Kettles,2026-04-20,3,0.0,1.9,4.7,12.0,8952.07,15159.33
NB-SMA-137,Small Appliances,Electric Kettles,2026-04-27,4,0.0,1.7,6.8,5.0,8952.07,15159.33
NB-SMA-137,Small Appliances,Electric Kettles,2026-05-04,5,0.0,0.8,6.3,4.9,8952.07,15159.33
NB-SMA-137,Small Appliances,Electric Kettles,2026-05-11,6,1.1,0.2,5.7,3.2,8952.07,15159.33
NB-SMA-137,Small Appliances,Electric Kettles,2026-05-18,7,0.6,0.4,5.5,0.0,8952.07,15159.33
NB-SMA-137,Small Appliances,Electric Kettles,2026-05-25,8,0.5,0.5,5.2,0.0,8952.07,15159.33
NB-SMA-138,Small Appliances,Air Fryers,2026-04-06,1,2.0,0.3,2.9,10.0,2673.25,5357.33
NB-SMA-138,Small Appliances,Air Fryers,2026-04-13,2,0.8,1.3,2.9,13.0,2673.25,5357.33
NB-SMA-138,Small Appliances,Air Fryers,2026-04-20,3,0.4,1.4,4.2,9.0,2673.25,5357.33
NB-SMA-138,Small Appliances,Air Fryers,2026-04-27,4,0.0,0.9,3.0,3.0,2673.25,5357.33
NB-SMA-138,Small Appliances,Air Fryers,2026-05-04,5,0.0,0.5,8.1,2.0,2673.25,5357.33
NB-SMA-138,Small Appliances,Air Fryers,2026-05-11,6,0.2,0.5,6.7,0.8,2673.25,5357.33
NB-SMA-138,Small Appliances,Air Fryers,2026-05-18,7,2.2,0.4,6.1,0.4,2673.25,5357.33
NB-SMA-138,Small Appliances,Air Fryers,2026-05-25,8,3.2,0.4,6.1,0.0,2673.25,5357.33
NB-SMA-139,Small Appliances,Air Fryers,2026-04-06,1,4.4,1.7,8.5,26.0,8844.22,17265.09
NB-SMA-139,Small Appliances,Air Fryers,2026-04-13,2,0.7,3.0,3.9,12.0,8844.22,17265.09
NB-SMA-139,Small Appliances,Air Fryers,2026-04-20,3,0.7,1.9,3.9,13.0,8844.22,17265.09
NB-SMA-139,Small Appliances,Air Fryers,2026-04-27,4,0.0,1.6,6.3,7.0,8844.22,17265.09
NB-SMA-139,Small Appliances,Air Fryers,2026-05-04,5,0.0,0.8,5.9,4.4,8844.22,17265.09
NB-SMA-139,Small Appliances,Air Fryers,2026-05-11,6,0.5,0.4,6.1,0.7,8844.22,17265.09
NB-SMA-139,Small Appliances,Air Fryers,2026-05-18,7,0.2,0.5,5.5,0.7,8844.22,17265.09
NB-SMA-139,Small Appliances,Air Fryers,2026-05-25,8,0.0,0.4,5.2,0.0,8844.22,17265.09
NB-SMA-140,Small Appliances,Coffee Makers,2026-04-06,1,2.3,0.4,7.4,3.0,2749.14,4550.15
NB-SMA-140,Small Appliances,Coffee Makers,2026-04-13,2,2.3,0.5,7.4,3.0,2749.14,4550.15
NB-SMA-140,Small Appliances,Coffee Makers,2026-04-20,3,3.8,0.3,7.0,5.0,2749.14,4550.15
NB-SMA-140,Small Appliances,Coffee Makers,2026-04-27,4,2.6,0.2,7.0,2.0,2749.14,4550.15
NB-SMA-140,Small Appliances,Coffee Makers,2026-05-04,5,2.6,0.1,7.0,2.3,2749.14,4550.15
NB-SMA-140,Small Appliances,Coffee Makers,2026-05-11,6,3.4,0.1,7.0,2.3,2749.14,4550.15
NB-SMA-140,Small Appliances,Coffee Makers,2026-05-18,7,2.5,0.0,7.0,3.8,2749.14,4550.15
NB-SMA-140,Small Appliances,Coffee Makers,2026-05-25,8,1.7,0.0,7.0,2.6,2749.14,4550.15
NB-SMA-141,Small Appliances,Electric Kettles,2026-04-06,1,2.8,0.4,8.1,4.0,5564.01,10501.69
NB-SMA-141,Small Appliances,Electric Kettles,2026-04-13,2,2.5,0.6,8.3,6.0,5564.01,10501.69
NB-SMA-141,Small Appliances,Electric Kettles,2026-04-20,3,2.6,0.6,7.8,6.0,5564.01,10501.69
NB-SMA-141,Small Appliances,Electric Kettles,2026-04-27,4,2.7,0.5,7.4,0.0,5564.01,10501.69
NB-SMA-141,Small Appliances,Electric Kettles,2026-05-04,5,2.5,0.4,7.4,2.8,5564.01,10501.69
NB-SMA-141,Small Appliances,Electric Kettles,2026-05-11,6,3.7,0.0,7.0,2.5,5564.01,10501.69
NB-SMA-141,Small Appliances,Electric Kettles,2026-05-18,7,2.8,0.0,7.0,2.6,5564.01,10501.69
NB-SMA-141,Small Appliances,Electric Kettles,2026-05-25,8,2.7,0.0,7.0,2.7,5564.01,10501.69
NB-SMA-142,Small Appliances,Electric Kettles,2026-04-06,1,2.9,3.9,10.4,23.0,5174.07,10306.74
NB-SMA-142,Small Appliances,Electric Kettles,2026-04-13,2,1.8,4.3,9.2,21.0,5174.07,10306.74
NB-SMA-142,Small Appliances,Electric Kettles,2026-04-20,3,1.9,3.0,5.7,28.0,5174.07,10306.74
NB-SMA-142,Small Appliances,Electric Kettles,2026-04-27,4,0.0,1.6,5.7,4.0,5174.07,10306.74
NB-SMA-142,Small Appliances,Electric Kettles,2026-05-04,5,0.0,1.5,4.9,2.9,5174.07,10306.74
NB-SMA-142,Small Appliances,Electric Kettles,2026-05-11,6,0.0,0.8,6.2,1.8,5174.07,10306.74
NB-SMA-142,Small Appliances,Electric Kettles,2026-05-18,7,0.6,0.2,6.8,1.9,5174.07,10306.74
NB-SMA-142,Small Appliances,Electric Kettles,2026-05-25,8,0.1,0.3,5.2,0.0,5174.07,10306.74
NB-SMA-143,Small Appliances,Air Fryers,2026-04-06,1,3.8,1.3,5.6,14.0,3030.69,4954.6
NB-SMA-143,Small Appliances,Air Fryers,2026-04-13,2,2.4,1.8,3.0,7.0,3030.69,4954.6
NB-SMA-143,Small Appliances,Air Fryers,2026-04-20,3,0.0,1.8,2.9,18.0,3030.69,4954.6
NB-SMA-143,Small Appliances,Air Fryers,2026-04-27,4,0.4,1.0,4.2,3.0,3030.69,4954.6
NB-SMA-143,Small Appliances,Air Fryers,2026-05-04,5,1.0,0.6,5.4,3.8,3030.69,4954.6
NB-SMA-143,Small Appliances,Air Fryers,2026-05-11,6,1.2,0.5,6.1,2.4,3030.69,4954.6
NB-SMA-143,Small Appliances,Air Fryers,2026-05-18,7,0.5,0.5,6.4,0.0,3030.69,4954.6
NB-SMA-143,Small Appliances,Air Fryers,2026-05-25,8,2.6,0.4,6.1,0.4,3030.69,4954.6
NB-SMA-144,Small Appliances,Air Fryers,2026-04-06,1,0.8,0.5,4.1,8.0,3753.72,7571.34
NB-SMA-144,Small Appliances,Air Fryers,2026-04-13,2,0.5,0.7,7.4,7.0,3753.72,7571.34
NB-SMA-144,Small Appliances,Air Fryers,2026-04-20,3,3.9,0.6,6.4,7.0,3753.72,7571.34
NB-SMA-144,Small Appliances,Air Fryers,2026-04-27,4,3.8,0.5,6.4,1.0,3753.72,7571.34
NB-SMA-144,Small Appliances,Air Fryers,2026-05-04,5,3.0,0.4,7.4,0.8,3753.72,7571.34
NB-SMA-144,Small Appliances,Air Fryers,2026-05-11,6,3.5,0.4,7.4,0.5,3753.72,7571.34
NB-SMA-144,Small Appliances,Air Fryers,2026-05-18,7,2.8,0.2,7.0,3.9,3753.72,7571.34
NB-SMA-144,Small Appliances,Air Fryers,2026-05-25,8,2.0,0.2,7.0,3.8,3753.72,7571.34
NB-SMA-145,Small Appliances,Electric Kettles,2026-04-06,1,5.7,2.9,6.3,17.0,7887.27,17244.39
NB-SMA-145,Small Appliances,Electric Kettles,2026-04-13,2,3.9,2.1,5.9,15.0,7887.27,17244.39
NB-SMA-145,Small Appliances,Electric Kettles,2026-04-20,3,0.0,1.7,4.1,18.0,7887.27,17244.39
NB-SMA-145,Small Appliances,Electric Kettles,2026-04-27,4,0.0,1.7,5.3,3.0,7887.27,17244.39
NB-SMA-145,Small Appliances,Electric Kettles,2026-05-04,5,0.0,0.9,5.5,5.7,7887.27,17244.39
NB-SMA-145,Small Appliances,Electric Kettles,2026-05-11,6,0.6,0.3,5.7,3.9,7887.27,17244.39
NB-SMA-145,Small Appliances,Electric Kettles,2026-05-18,7,0.5,0.1,5.5,0.0,7887.27,17244.39
NB-SMA-145,Small Appliances,Electric Kettles,2026-05-25,8,0.0,0.2,5.2,0.0,7887.27,17244.39
NB-SMA-146,Small Appliances,Air Fryers,2026-04-06,1,4.9,1.8,8.5,23.0,5480.99,9381.19
NB-SMA-146,Small Appliances,Air Fryers,2026-04-13,2,1.6,1.3,5.3,17.0,5480.99,9381.19
NB-SMA-146,Small Appliances,Air Fryers,2026-04-20,3,0.4,1.8,3.6,20.0,5480.99,9381.19
NB-SMA-146,Small Appliances,Air Fryers,2026-04-27,4,0.0,1.5,6.4,4.0,5480.99,9381.19
NB-SMA-146,Small Appliances,Air Fryers,2026-05-04,5,0.0,0.8,5.5,4.9,5480.99,9381.19
NB-SMA-146,Small Appliances,Air Fryers,2026-05-11,6,0.9,0.4,5.4,1.6,5480.99,9381.19
NB-SMA-146,Small Appliances,Air Fryers,2026-05-18,7,1.0,0.3,5.5,0.4,5480.99,9381.19
NB-SMA-146,Small Appliances,Air Fryers,2026-05-25,8,0.5,0.4,5.2,0.0,5480.99,9381.19
NB-SMA-147,Small Appliances,Blenders,2026-04-06,1,0.2,0.4,2.3,6.0,2264.26,3482.81
NB-SMA-147,Small Appliances,Blenders,2026-04-13,2,0.8,1.2,3.4,10.0,2264.26,3482.81
NB-SMA-147,Small Appliances,Blenders,2026-04-20,3,0.9,1.1,3.0,15.0,2264.26,3482.81
NB-SMA-147,Small Appliances,Blenders,2026-04-27,4,0.2,0.6,5.7,1.0,2264.26,3482.81
NB-SMA-147,Small Appliances,Blenders,2026-05-04,5,0.2,0.4,6.8,0.2,2264.26,3482.81
NB-SMA-147,Small Appliances,Blenders,2026-05-11,6,2.9,0.4,6.4,0.8,2264.26,3482.81
NB-SMA-147,Small Appliances,Blenders,2026-05-18,7,3.7,0.4,6.2,0.9,2264.26,3482.81
NB-SMA-147,Small Appliances,Blenders,2026-05-25,8,3.4,0.4,7.1,0.2,2264.26,3482.81
NB-SMA-148,Small Appliances,Air Fryers,2026-04-06,1,4.4,1.9,8.5,22.0,8306.27,16836.43
NB-SMA-148,Small Appliances,Air Fryers,2026-04-13,2,1.2,1.1,5.3,12.0,8306.27,16836.43
NB-SMA-148,Small Appliances,Air Fryers,2026-04-20,3,1.8,1.8,4.1,18.0,8306.27,16836.43
NB-SMA-148,Small Appliances,Air Fryers,2026-04-27,4,0.0,1.7,6.2,6.0,8306.27,16836.43
NB-SMA-148,Small Appliances,Air Fryers,2026-05-04,5,0.0,0.8,4.6,4.4,8306.27,16836.43
NB-SMA-148,Small Appliances,Air Fryers,2026-05-11,6,0.4,0.4,5.7,1.2,8306.27,16836.43
NB-SMA-148,Small Appliances,Air Fryers,2026-05-18,7,0.6,0.3,5.5,1.8,8306.27,16836.43
NB-SMA-148,Small Appliances,Air Fryers,2026-05-25,8,0.1,0.4,5.2,0.0,8306.27,16836.43
NB-SMA-149,Small Appliances,Electric Kettles,2026-04-06,1,2.7,0.5,7.4,5.0,4700.26,8625.45
NB-SMA-149,Small Appliances,Electric Kettles,2026-04-13,2,2.7,0.6,7.4,2.0,4700.26,8625.45
NB-SMA-149,Small Appliances,Electric Kettles,2026-04-20,3,2.3,0.6,7.4,5.0,4700.26,8625.45
NB-SMA-149,Small Appliances,Electric Kettles,2026-04-27,4,2.6,0.0,7.3,1.0,4700.26,8625.45
NB-SMA-149,Small Appliances,Electric Kettles,2026-05-04,5,3.3,0.4,7.1,2.7,4700.26,8625.45
NB-SMA-149,Small Appliances,Electric Kettles,2026-05-11,6,4.0,0.0,7.0,2.7,4700.26,8625.45
NB-SMA-149,Small Appliances,Electric Kettles,2026-05-18,7,2.7,0.0,7.0,2.3,4700.26,8625.45
NB-SMA-149,Small Appliances,Electric Kettles,2026-05-25,8,2.0,0.0,7.0,2.6,4700.26,8625.45
NB-SMA-150,Small Appliances,Coffee Makers,2026-04-06,1,4.2,0.4,5.7,11.0,4375.28,9202.12
NB-SMA-150,Small Appliances,Coffee Makers,2026-04-13,2,2.8,0.7,7.4,7.0,4375.28,9202.12
NB-SMA-150,Small Appliances,Coffee Makers,2026-04-20,3,2.6,0.6,8.3,4.0,4375.28,9202.12
NB-SMA-150,Small Appliances,Coffee Makers,2026-04-27,4,2.8,0.5,8.3,1.0,4375.28,9202.12
NB-SMA-150,Small Appliances,Coffee Makers,2026-05-04,5,3.1,0.2,8.2,4.2,4375.28,9202.12
NB-SMA-150,Small Appliances,Coffee Makers,2026-05-11,6,2.7,0.1,7.3,2.8,4375.28,9202.12
NB-SMA-150,Small Appliances,Coffee Makers,2026-05-18,7,2.7,0.1,7.0,2.6,4375.28,9202.12
NB-SMA-150,Small Appliances,Coffee Makers,2026-05-25,8,2.3,0.1,7.0,2.8,4375.28,9202.12
